count,cite,rank,year
1,"Barnoski R 2005 Sex Offender Sentenc",9861,2005
1,"Korzeniewicz R 2000 Am J Sociol",9861,2000
1,"Maccoby E 1974 Psychol Sex Differen",9861,1974
1,"Caldwell J 1979 Pop Stud-j Demog",9861,1979
1,"Tolnay S 1988 Soc Forces",9861,1988
1,"Tillman R 1992 Criminology",9861,1992
1,"University U 2008 Soc Act",9861,2008
1,"Lees J 2009 Child Soc",9861,2009
1,"Zhang Z 2006 J Marriage Fam",9861,2006
1,"Johnston L 1996 Am Sociol Rev",9861,1996
1,"Raymond J 2002 Comp Study Women Tra",9861,2002
1,"Hadaway C 1979 J Sci Stud Relig",9861,1979
1,"Fiorito L 2010 J Am Diet Assoc",9861,2010
1,"Lehmiller J 2006 Pers Soc Psychol B",9861,2006
1,"Lindberg L 1996 J Marriage Fam",9861,1996
1,"Stuber J 2004 J Policy Anal Manag",9861,2004
1,"Pomerantz E 2007 Rev Educ Res",9861,2007
1,"Zinn J 2008 Social Theories Risk",9861,2008
1,"Canales R 2011 Ideals I I Entrepren",9861,2011
1,"Goliber T 1989 Africas Expanding PO",9861,1989
1,"Kaztman R 2001 Rev Cepal",9861,2001
1,"Saez E 2008 Pathways Magazin Win",9861,2008
1,"Santelli J 2000 Family Planning Pers",9861,2000
1,"Narayan P 2004 Appl Econ",9861,2004
1,"Hamilton H 2008 Socialism Democracy",9861,2008
1,"Klandermans B 1990 Challenging Politica",9861,1990
1,"Wilde M 2010 Am Sociol Rev",9861,2010
1,"Kloppenburg J 2004 1 Seed Political EC",9861,2004
1,"Kane D 2011 Poetics",9861,2011
1,"Kornai J 1995 Highway Byways Studi",9861,1995
1,"AN B 2010 Soc Sci Res",9861,2010
1,"Bartels L 2003 Am Econ Rev",9861,2003
1,"Unsigned E 2002 Christian Centu 0102",9861,2002
1,"Wittek R 2012 Hdb Rational Choice",9861,2012
1,"Katz B 2010 City Community",9861,2010
1,"Van H 2009 Relig Begin 21 Eeuw",9861,2009
1,"Jonas S 1991 Battle Guatemala Reb",9861,1991
1,"Johnston J 2011 Agr Hum Values",9861,2011
1,"Hall P 2013 Social Resilience NE",9861,2013
1,"Hamil-luker J 1998 Sociol Relig",9861,1998
1,"Nortman D 1985 Population Family PL",9861,1985
1,"Piven F 1993 Regulating Poor",9861,1993
1,"Woodstock I 2007 Vac Hom Send Crim RO",9861,2007
1,"Fowkes B 1990 Capital Critique Pol",9861,1990
1,"Cutrona C 1987 Adv Personal Relatio",9861,1987
1,"Jencks C 1991 Urban Underclass",9861,1991
1,"Ganga D 2006 J Ethn Migr Stud",9861,2006
1,"Rainwater L 1970 Ghetto Walls Black F",9861,1970
1,"Rosental C 2008 Weaving Self Evidenc",9861,2008
1,"Maoz Z 2007 Secur Stud",9861,2007
1,"Johnson S 2004 Finders Keepers Help",9861,2004
1,"Cluver L 2007 J Child Psychol Psyc",9861,2007
1,"Robert S 2004 Soc Sci Med",9861,2004
1,"Zajac E 1994 Strategic Manage J",9861,1994
1,"Pillemer K 2004 Comp Perspectives FA",9861,2004
1,"Mcfadden D 1977 56 Ann M Transp Res",9861,1977
1,"Evans K 2009 Real Time EC 1106",9861,2009
1,"Cai F 2011 Iron Rice Bowl Infor",9861,2011
1,"Austin D 1993 Death Stud",9861,1993
1,"Willaime J 1999 Arch Sci Sociales RE",9861,1999
1,"Hackett E 2005 Soc Stud Sci",9861,2005
1,"Stebbins R 2009 Personal Decisions P",9861,2009
1,"Fukushima M 2009 Deviant Behav",9861,2009
1,"Bartley T 2012 Hdb Politics Regulat",9861,2012
1,"Hui S 1980 Biometrics",9861,1980
1,"JI M 2010 Does Ownership Struc",9861,2010
1,"Hobbes T 1968 Leviathan",9861,1968
1,"Ulmer J 2000 Sociol Quart",9861,2000
1,"Desmond S 2007 Rel Pract Civ Lif WH",9861,2007
1,"Olatunji A 2005 Harvard Educ Rev",9861,2005
1,"Sanchez L 2007 Race Gender Punishme",9861,2007
1,"Campbell J 2011 Theoretical Criminol",9861,2011
1,"Lister R 2003 Soc Policy Admin",9861,2003
1,"Castel R 1995 Metamorphoses Questi",9861,1995
1,"Southern P No Year No Source",9861,
1,"Rubinstein D 1995 Contemp Pacific",9861,1995
1,"Spiggle S 1994 J Consum Res",9861,1994
1,"Wallis R 1982 Soc Compass",9861,1982
1,"Kimmel M 2010 Privilege",9861,2010
1,"Quintelier E 2009 J Ethn Migr Stud",9861,2009
1,"Miller M 2007 Community Coll J Res",9861,2007
1,"Milan A 2010 Stat Canada Publicat",9861,2010
1,"Gandy M 2003 Concrete Clay",9861,2003
1,"Boggess S 2007 Handbook of Measurement Issues in Family Research",9861,2007
1,"Wortman C 1984 Cancer",9861,1984
1,"Wiener A 1998 Eur Law J",9861,1998
1,"Griswold W 2003 Culture Soc Changing",9861,2003
1,"Beck U 1998 Democracy Enemies",9861,1998
1,"Lemon A 2004 Lang Commun",9861,2004
1,"Usda A 2011 Geogr Coord US Farm",9861,2011
1,"Cochran B 2002 Am J Public Health",9861,2002
1,"Manski C 1993 Nat Bur EC",9861,1993
1,"Wall M 2006 J Urban Health",9861,2006
1,"Riviere C 1995 Rites Profanes",9861,1995
1,"Whitlock M 2007 Early Release Proble",9861,2007
1,"Goudsblom J 2003 Irish J Sociology",9861,2003
1,"Wolffers I 2002 Cult Health Sex",9861,2002
1,"Hertzberg A 1968 French Enlightenment",9861,1968
1,"Graham J 2003 Struct Equ Modeling",9861,2003
1,"Larrain M 1997 Siete Pecados Capita",9861,1997
1,"Carey K 1997 J Stud Alcohol",9861,1997
1,"Portney K 2007 Civic Political Enga",9861,2007
1,"Mcguire G 2002 Gender Soc",9861,2002
1,"Jayakody R 1993 J Marriage Fam",9861,1993
1,"Zahran S 2008 Disasters",9861,2008
1,"Grazian D 2004 Poetics",9861,2004
1,"Beneria L 1979 Cambridge J Econ",9861,1979
1,"Krebs J 1984 Behav Ecology Evolut",9861,1984
1,"Murphy K 2008 Eur J Soc Psychol",9861,2008
1,"Stettes O 2007 IW Trends",9861,2007
1,"Martin G 2009 Soc Sci Med",9861,2009
1,"Allen W 1977 Hist Polit Econ",9861,1977
1,"Inglehart R 2002 Comp Sociol",9861,2002
1,"Breslau D 1998 Searth Unequivocal P",9861,1998
1,"Kreps G 2006 Am Behav Sci",9861,2006
1,"Reynolds J 2010 Work Occupation",9861,2010
1,"Angeles G 2005 Sociol Method Res",9861,2005
1,"Barker E 1981 Gods Men New Relig M",9861,1981
1,"Bailey F 1996 Politics Cultural PE",9861,1996
1,"Enoch R 2008 Communication",9861,2008
1,"Donham W 1927 Harvard Bus Rev",9861,1927
1,"Kalipeni E 1992 Geogr Rev",9861,1992
1,"Watts D 2004 6 Degrees Sci Connec",9861,2004
1,"Mckown C 2002 J Appl Soc Psychol",9861,2002
1,"Clart P 2007 4 FU Jen U Int Sin S",9861,2007
1,"Grusky D 2010 Recent Trends Social",9861,2010
1,"Johnson M 2003 Street Justice Hist",9861,2003
1,"Rothschild M 1976 Q J Econ",9861,1976
1,"Brekhus W 1996 Sociol Forum",9861,1996
1,"Oecd No Year No Source",9861,
1,"Potter J 1986 J Broadcast Electron",9861,1986
1,"Hann C 2009 Market Soc Great Tra",9861,2009
1,"Kannapel P 1999 J Res Rural ED",9861,1999
1,"Smith A 1989 Ethnic Racial Stud",9861,1989
1,"Savage M 1992 Property Bureaucracy",9861,1992
1,"Usdepartment O 2006 Cond ED",9861,2006
1,"Slovic P 2002 Risk Anal",9861,2002
1,"Beckman C 2002 Admin Sci Quart",9861,2002
1,"Partridge C 2004 RE Enchantment W",9861,2004
1,"Flynn J 1994 Risk Anal",9861,1994
1,"Messer-davidow E 1993 Social Text",9861,1993
1,"Koh H 2008 Social Capital Hlth",9861,2008
1,"Westoff C 1974 Fam Plann Perspect",9861,1974
1,"Gaskin I 2003 I Mays Guide Childbi",9861,2003
1,"Pfeffer N 2004 Soc Sci Med",9861,2004
1,"Beckett M 2001 J Hum Resour",9861,2001
1,"Tajfel H 1974 Soc Sci Inform",9861,1974
1,"Castle T 2008 Int J Cultural Stud",9861,2008
1,"Harrington C 1994 Lawyers Postmodern W",9861,1994
1,"Crosby A 2003 Am Forgotten Pandemi",9861,2003
1,"Bennett T 2010 Cultural Analysis and Bourdieu's Legacy",9861,2010
1,"Skowronek S 1982 Building New Am Stat",9861,1982
1,"Lizard O 2006 Am Sociol Rev",9861,2006
1,"Jones D 2006 Stress Health",9861,2006
1,"Stull D 1995 Hay Trabajo Poultry",9861,1995
1,"Whiting B 1975 Children 6 Cultures",9861,1975
1,"Ambrosini L 1980 Thesis California ST",9861,1980
1,"Taylor C 1985 Human Agency Languag",9861,1985
1,"Goldrick-rab S 2011 Rev High Educ",9861,2011
1,"Caldwell B 2005 Asian Population Stu",9861,2005
1,"Issp ( 2002 Mod Fam Chang Gend R",9861,2002
1,"Barker L 1991 Crossing Boundaries",9861,1991
1,"Chevalier M 1832 Org Ind Armee",9861,1832
1,"Williams F 1999 J Soc Policy",9861,1999
1,"Ross C 2000 Am J Commun Psychol",9861,2000
1,"Gimeno J 1999 Acad Manage J",9861,1999
1,"Andreff W 2007 Rev Regulation",9861,2007
1,"Kexueshibao 2007 Kexueshibao",9861,
1,"She P 2009 Counting Working Age",9861,2009
1,"Gustafson K 2009 J Crim Law Crim",9861,2009
1,"Hardie J 2010 J Marriage Fam",9861,2010
1,"Tanker F 1995 Am J Orthospsychiatr",9861,1995
1,"Hursthouse R 1999 Virtue Ethics",9861,1999
1,"Maxson C 2009 Am Soc Crim Ann C PH",9861,2009
1,"Yucel D 2010 Soc Sci Res",9861,2010
1,"Hall S 1992 Modernity Its Future",9861,1992
1,"Patterson O 1997 Ordeal Integration P",9861,1997
1,"Blee K 2006 Qualitative Sociolog",9861,2006
1,"Casper M 1998 Making Unborn Patien",9861,1998
1,"Normandeau S 1998 J Educ Psychol",9861,1998
1,"Houston S 1996 Sex Roles",9861,1996
1,"HU Y 2011 EC Sem Tul U March 2",9861,2011
1,"Neal M 2007 Working Couples Cari",9861,2007
1,"Shepelak N 1986 Am Sociol Rev",9861,1986
1,"Wetherell M 1988 Anal Everyday Explan",9861,1988
1,"Uyeki E 2000 Am Behav Sci",9861,2000
1,"Gupta N 2008 Eur Econ Rev",9861,2008
1,"Mcewan B 2002 End Stress WE Know I",9861,2002
1,"Aungthwin M 1985 J Southe Asian Stud",9861,1985
1,"Leobon A 2005 Sexualite Bareback C",9861,2005
1,"Ali S 1999 Thesis U Khartoum KH",9861,1999
1,"Alison P 2002 Missing Data",9861,2002
1,"Freudenburg W 1991 Rural Sociol",9861,1991
1,"Barkoulas J 1997 Econ Lett",9861,1997
1,"Mccarthy B 2001 Soc Forces",9861,2001
1,"Kinder D 1998 Annu Rev Polit Sci",9861,1998
1,"Walberg P 1998 Brit Med J",9861,1998
1,"Mcintosh P 1990 Independent Sch",9861,1990
1,"Lynch-wood G 2009 Bus Ethics",9861,2009
1,"Congressional B 2001 Unc Soc Sec Long Ter",9861,2001
1,"Schlesinger Y 1977 J Marriage Fam",9861,1977
1,"Frey W 1979 Am Sociol Rev",9861,1979
1,"Johnson-hanks J 2004 Eur J Popul",9861,2004
1,"Nagel J 1994 Soc Probl",9861,1994
1,"Cupach W 2000 Violence Vict",9861,2000
1,"Rowe R 1995 Work Occupation",9861,1995
1,"Law J 2005 Organization",9861,2005
1,"Messina A 2009 West Eur Polit",9861,2009
1,"Apa 2011 Pers Pers Dis",9861,
1,"Huntington S 2002 Many Globalizations",9861,2002
1,"Martin P 2007 Family Consumer Sci",9861,2007
1,"Manuel F 1962 Prophets Paris",9861,1962
1,"Schelling T 1984 Choice Consequence",9861,1984
1,"Halseth G 1999 Can Geogr-geogr Can",9861,1999
1,"Giordano P 2001 Sotsiol Issled+",9861,2001
1,"Brunsma D 2006 Mixed Messages Multi",9861,2006
1,"Greeley A 2000 Catholic Imagination",9861,2000
1,"Marx K 1966 Capital",9861,1966
1,"Hansen K 2006 Int J Public Opinion",9861,2006
1,"Snow D 2007 Blackwell Companion",9861,2007
1,"Dowling J 1975 Pac Sociol Rev",9861,1975
1,"Word D 1996 13 US Dep Comm US CE",9861,1996
1,"Brush S 1999 Cult Anthropol",9861,1999
1,"Scott J 2009 Oxford Sociology Dic",9861,2009
1,"Morelot D 1831 Stat Vigne Dep Cote",9861,1831
1,"Cruz M 2002 Psychiatr Serv",9861,2002
1,"Baumol W 2003 Downsizing Am Realit",9861,2003
1,"Crowley J 2008 Sociol Spectrum",9861,2008
1,"Wechsler H 2000 J Am Coll Health",9861,2000
1,"Ontario H 2007 Human Rights and Rental Housing in Ontariobackground Paper",9861,2007
1,"Paredo A 2003 Entrep Theory Pract",9861,2003
1,"Funk N 1993 Gender Politics Post",9861,1993
1,"Beaster-jones J 2007 Thesis U Chicago",9861,2007
1,"Lindh T 1998 Rev Income Wealth",9861,1998
1,"Veen H 1998 Kas Interne Studien",9861,1998
1,"Christakis N 2006 New Engl J Med",9861,2006
1,"Bratton M 1989 World Dev",9861,1989
1,"Simon W 2000 Qualitative Sociolog",9861,2000
1,"Hymel S 2001 Peer Harassment Sch",9861,2001
1,"Tienda M 2006 Hispanics Future AM",9861,2006
1,"DU Y 2009 9 Undp Hum Dev Res",9861,2009
1,"Frisbie W 1988 Hdb Sociology",9861,1988
1,"Mastekaasa A 1992 J Marriage Fam",9861,1992
1,"Lee Y 2006 J Roy Stat Soc C-app",9861,2006
1,"Sen A 2002 Brit Med J",9861,2002
1,"Orhangazi O 2009 Routl Adv Heterod EC",9861,2009
1,"Jeffords S 1994 Hard Bodies Hollywoo",9861,1994
1,"Lewis C 1961 Grief Observed",9861,1961
1,"Mitterrand F 1975 Paille Grain Chroniq",9861,1975
1,"Opp K 2001 Mind Soc",9861,2001
1,"Burt J 2007 Silencing Civil Soc",9861,2007
1,"Lampugnani V 1986 Ency 20 Century Arch",9861,1986
1,"Fenske R 2000 Res High Educ",9861,2000
1,"Prospero M 2008 J Fam Violence",9861,2008
1,"Mucowski R 1992 Alcoholism Treatment",9861,1992
1,"Luo J 2008 Beij Summ Chin Spir",9861,2008
1,"Pyle R 1993 Thunder Tree Lessons",9861,1993
1,"Foley N 2004 Black White Race Eth",9861,2004
1,"Schor J 2010 Plenitude New EC Tru",9861,2010
1,"Hamermesh D 1999 Econ J",9861,1999
1,"Girosi F 2008 Demographic Forecast",9861,2008
1,"Martino W 1999 Brit J Sociol Educ",9861,1999
1,"Dennett D 2007 Breaking Spell Relig",9861,2007
1,"Ziegler J 2011 Destruction Massive",9861,2011
1,"Peutz N 2010 Deportation Regime",9861,2010
1,"Caeuber K 1965 Negroes Cities Resid",9861,1965
1,"Jenkins J 2006 Soc Forces",9861,2006
1,"Killoren S 2008 J Marriage Fam",9861,2008
1,"Berndes G 2010 Biomass Bioenerg",9861,2010
1,"Mcdonald J 2004 Soc Sci Med",9861,2004
1,"Union O 1996 YB Int Org",9861,1996
1,"Lechner F 1991 Soc Forces",9861,1991
1,"Hillier B 1993 Environ Plann B",9861,1993
1,"Bowman J 1982 J Interam Stud World",9861,1982
1,"Hauser R 1997 Indicators of Children's Well-being",9861,1997
1,"Welchman K 2000 E Erikson His Life W",9861,2000
1,"Donovan T 1998 Am J Polit Sci",9861,1998
1,"Tobler I 1992 Ency Mormonism",9861,1992
1,"Chhibber P 2002 Int J Comp Sociol",9861,2002
1,"Gilje P 1996 Rioting AM",9861,1996
1,"Tonry M 2005 Crime Justice",9861,2005
1,"Bartky S 1988 Feminism Foucault RE",9861,1988
1,"Population R 2007 Population B",9861,2007
1,"Cunningham M 2001 Am Sociol Rev",9861,2001
1,"Santiago A 2010 Housing Affordabilit",9861,2010
1,"Eyre S 1998 J Health Psychol",9861,1998
1,"Bosworth M 2011 Citizenship Stud",9861,2011
1,"Sorensen E 2001 Soc Serv Rev",9861,2001
1,"Thousand O 2012 Stat Nibrs Stat",9861,2012
1,"Marcotte D 1995 J Policy Anal Manag",9861,1995
1,"Berry M 2009 17 Int Aids C Mex CI",9861,2009
1,"Smith A 1982 Wealth Nations",9861,1982
1,"Veyne P 1983 Grecs Ont Ils Cru LE",9861,1983
1,"Anderson S 2009 God Wants You Rich",9861,2009
1,"Larossa R 1993 Sourcebook Family TH",9861,1993
1,"Cohen P 1999 35 US Cens Bur",9861,1999
1,"Moretti E 2004 Am Econ Rev",9861,2004
1,"Hennink M 1999 Ethnic Racial Stud",9861,1999
1,"Wierzbicka A 1995 Cult Psychol",9861,1995
1,"United N 2005 Trends Tot Migr Stoc",9861,2005
1,"Warner J 2005 Perfect Madness Moth",9861,2005
1,"Stevens G 1987 Am Sociol Rev",9861,1987
1,"Zelizer V 2002 Contemp Sociol",9861,2002
1,"Radley A 1986 Soc Sci Med",9861,1986
1,"Stanley L 1992 Auto Biographical",9861,1992
1,"Dobratz B 2001 J Sci Stud Relig",9861,2001
1,"Scherer K 2009 Cognition Emotion",9861,2009
1,"Maurras C 1937 Les Vergers Sur LA Mer: Attique",9861,1937
1,"Pardo R 2002 Public Underst Sci",9861,2002
1,"Volkov V 2002 Violent Entrepreneur",9861,2002
1,"Romanelli E 1991 Annu Rev Sociol",9861,1991
1,"Fischer C 1994 Am Calling Social HI",9861,1994
1,"Williams R 2007 Ann Am Acad Polit SS",9861,2007
1,"Ciocco A 1945 Am J Public Health",9861,1945
1,"Bergman M 2005 Sch Enrollment Surpa",9861,2005
1,"Hustinx L 2012 Youth Soc",9861,2012
1,"Edwards P 2008 J Contemp Ethnogr",9861,2008
1,"Pellow D 1999 Sociol Forum",9861,1999
1,"Collier R 2002 Shaping Political AR",9861,2002
1,"Deseran F 1978 Rural Sociol",9861,1978
1,"Wallace S 1991 Crit Perspect",9861,1991
1,"Vervoort M 2010 European Sociologica",9861,2010
1,"Ehrkamp P 2005 J Ethn Migr Stud",9861,2005
1,"Becker G 1960 Demographic EC Chang",9861,1960
1,"Breiger R 2002 Social Structure Org",9861,2002
1,"Seljak D 1996 Hist Studies Canadia",9861,1996
1,"Ihlanfeldt K 2007 Rev Econ Stat",9861,2007
1,"Tarrow S 1993 Polit Soc",9861,1993
1,"Lyman S 1968 Am Sociol Rev",9861,1968
1,"Marcelli E 1998 Sociol Perspect",9861,1998
1,"Hodgins D 1997 Addiction",9861,1997
1,"Nentwich M 2005 Information Communication & Society",9861,2005
1,"Milne J 1996 Boston Globe",9861,1996
1,"Eikemo T 2008 Eur J Public Health",9861,2008
1,"Charles K 2008 Am Econ Rev",9861,2008
1,"Mckean M 2000 Area Studies Wars NE",9861,2000
1,"Szalai A 1972 Use Time",9861,1972
1,"Caliendo M 2008 J Econ Surv",9861,2008
1,"Thompson E 1964 Making English Worki",9861,1964
1,"Fox J 2009 Uniform Crime Report",9861,2009
1,"[anonymous] 2001 Lyric Reader Creatin",9861,
1,"Roberts J 1999 Making Sense Sentenc",9861,1999
1,"Koopmans R 2010 703 Wzb SP IV",9861,2010
1,"Mccarthy L 2000 J Homosexual",9861,2000
1,"Beeghley L 1989 Fmaily EC Issues",9861,1989
1,"Long J 1981 Am Sociol Rev",9861,1981
1,"Block J 1983 Child Dev",9861,1983
1,"Wagstaff P 1999 Regionalism European",9861,1999
1,"Medrano J 1994 Am Sociol Rev",9861,1994
1,"James J 2010 J Soc Anthr Europe",9861,2010
1,"Link B 2008 Social Class Does WO",9861,2008
1,"Sievernich M 2003 Christian Bioethics",9861,2003
1,"D'souza R 2003 J Epidemiol Commun H",9861,2003
1,"Rucht D 2001 Contentious European",9861,2001
1,"Oecd 2011 Doing Bett Fam",9861,
1,"Mccarthy J 2005 Social Movements Org",9861,2005
1,"Conger K 1994 J Family Psychol",9861,1994
1,"Bosworth M 2005 Qual Inq",9861,2005
1,"Newburger E 2002 Current Population R",9861,2002
1,"Scott J 2002 Comp Stud Soc Hist",9861,2002
1,"Lalumiere M 1996 Ethol Sociobiol",9861,1996
1,"Hofferth S 2006 Work Occupation",9861,2006
1,"Ctj 2011 AN 12 Corp Pay Eff T",9861,
1,"Copland I 1988 Mod Asian Stud",9861,1988
1,"Hoffman E 1994 Game Econ Behav",9861,1994
1,"Lumsden K 1975 J Polit Econ",9861,1975
1,"Mazuy M 2005 Hist Familles Hist F",9861,2005
1,"Facing T No Year No Source",9861,
1,"Sutton F 1962 Am Business Creed",9861,1962
1,"Werner C 2009 Intro Structural Equ",9861,2009
1,"Mccormack M 2011 Declining Significan",9861,2011
1,"DE L 2008 Ethics Inf Technol",9861,2008
1,"Horne C 2009 Rewards Punishment R",9861,2009
1,"Rosenheck R 1996 J Stress Stud",9861,1996
1,"Yang J 2010 J Immigr Minor Healt",9861,2010
1,"Davis L 1995 Enforcing Normalcy D",9861,1995
1,"Molnar A 2007 Profiles For Profit",9861,2007
1,"Luschen G 1980 Annu Rev Sociol",9861,1980
1,"Chevalier M 1852 Progres Discours Pro",9861,1852
1,"Grundy E 2006 Ageing Soc",9861,2006
1,"United N 2011 Inw Outw For Dir Inv",9861,2011
1,"Muncie J 2006 Crit Soc Policy",9861,2006
1,"Olsen P 1994 Early Hum Dev",9861,1994
1,"Bainham A 2009 Int J Childrens Righ",9861,2009
1,"HO J 2009 West J Emerg Med",9861,2009
1,"National C 2008 Naep Data Explorer",9861,2008
1,"Stinson K 1992 Fam Relat",9861,1992
1,"Hewitt B 2009 J Marriage Fam",9861,2009
1,"Fertig A 2003 J Income Distributio",9861,2003
1,"Koss M 1990 Am Psychol",9861,1990
1,"DE L 1992 Latino Voices",9861,1992
1,"Sampson R 2004 Dev Theories Crime D",9861,2004
1,"Buchholz S 2006 Routl Adv Sociol",9861,2006
1,"Gurr T 1981 Crime Justice Ann RE",9861,1981
1,"Helms-erikson H 2001 J Marriage Fam",9861,2001
1,"Phillips S 2005 Am Sociol Rev",9861,2005
1,"Enstad N 1999 Ladies Labor Girls A",9861,1999
1,"Schilling H 1988 Aufbruch Krise Deuts",9861,1988
1,"Sesardic N 2003 Philos Soc Sci",9861,2003
1,"Dryzek J 1996 Am Polit Sci Rev",9861,1996
1,"Jaeger D 2008 Am Econ Rev",9861,2008
1,"Peeples F 1994 J Quant Criminol",9861,1994
1,"Savin-williams R 2012 Arch Sex Behav",9861,2012
1,"Manski C 1983 Coll Choice AM",9861,1983
1,"Land K 1996 Sociol Method Res",9861,1996
1,"Centeno M 2010 Global Capitalism SO",9861,2010
1,"Bilimoria D 2006 J Managerial Issues",9861,2006
1,"Kruttschnitt C 2011 Criminology Public P",9861,2011
1,"Butt S 2009 Ejso-eur J Surg Onc",9861,2009
1,"Vlassoff C 1996 Girls' Schooling",9861,1996
1,"[anonymous] 1992 Lesbian Connecti Mar",9861,
1,"Gould W 2006 Maximum Likelihood E",9861,2006
1,"Van D 2007 Adv Life Course Res",9861,2007
1,"Ross M 1983 Am J Psychiat",9861,1983
1,"Field T 1996 Bully Sight Predict",9861,1996
1,"Bellah R 1980 Varieties Civil Reli",9861,1980
1,"Etchemendy S 2007 Polit Soc",9861,2007
1,"Paeratakul S 2002 Obes Res",9861,2002
1,"Bodovski K 2010 Brit J Sociol Educ",9861,2010
1,"Ruth D 1995 Crime Inequality",9861,1995
1,"Landry D 1995 Fam Plann Perspect",9861,1995
1,"Gupta S 1999 Ann M Am Soc Ass Chi",9861,1999
1,"Caldwell J 2001 Asian Population His",9861,2001
1,"Brown B 2000 Marriage Fam Rev",9861,2000
1,"Goffman E 1971 Relations Public Mic",9861,1971
1,"Holstein J 2003 Hdb Symbolic Interac",9861,2003
1,"Bogus C 2001 Why Lawsuits Good AM",9861,2001
1,"Yin S 2007 Objections Surface N",9861,2007
1,"Arnold K 2004 Homelessness Citizen",9861,2004
1,"Valenta M 2009 Symb Interact",9861,2009
1,"Coyne J 1976 J Abnorm Psychol",9861,1976
1,"Sikkink K 2008 Lat Am Polit Soc",9861,2008
1,"Szerszynski B 2006 Brit J Sociol",9861,2006
1,"Gorman B 2010 Sociol Spectrum",9861,2010
1,"Motta R 2011 Soc Compass",9861,2011
1,"Desmond J 1999 Staging Tourism Bodi",9861,1999
1,"Carmeli A 2006 Musical Bodies Isrea",9861,2006
1,"Adler-nissen R 2009 J Common Market Stud",9861,2009
1,"White M 2009 Soc Sci Quart",9861,2009
1,"Kalmijn M 2005 Soc Sci Res",9861,2005
1,"Ross L 1982 Deterring Drunk Driv",9861,1982
1,"Munroe P 2007 Blackwell Ency Socio",9861,2007
1,"Kandel W 2006 Population Change RU",9861,2006
1,"Han S 1993 J Population Ass Kor",9861,1993
1,"Przeworski A 2000 Democracy Dev Politi",9861,2000
1,"Claudy J 1984 Single Child Family",9861,1984
1,"Ricouer P 1990 Time Narrative",9861,1990
1,"Bakhtin M 1990 Art Answerability",9861,1990
1,"Huston A 2010 Annu Rev Psychol",9861,2010
1,"Peters B 2005 J Polit",9861,2005
1,"Rennison C 2007 Camb Stud Criminol",9861,2007
1,"Hobson K 2002 Environ Polit",9861,2002
1,"Hitlin S 2006 Sociol Perspect",9861,2006
1,"Streng F 1985 Understanding Relig",9861,1985
1,"Smith E 1999 Polit Psychol",9861,1999
1,"Latour B 1979 Lab Life Constructio",9861,1979
1,"Byrd L 2002 Hum Fertil (camb)",9861,2002
1,"Taylor J 2005 Austr Geographer",9861,2005
1,"Shalin D 1992 Am J Sociol",9861,1992
1,"Hill A 2012 Rethinking Power Org",9861,2012
1,"Blinde E 1992 Sociol Quart",9861,1992
1,"Kasarda J 1991 Annu Rev Sociol",9861,1991
1,"Cushman W 2002 J Clin Hypertens (greenwich)",9861,2002
1,"Sheridan D 2005 Brit Med J",9861,2005
1,"Baldus D 2002 Nebraska Law Rev",9861,2002
1,"Falk A 2002 Eur Econ Rev",9861,2002
1,"Bosch G 2010 Routl Stud Employ WO",9861,2010
1,"Parker R 2001 Annu Rev Anthropol",9861,2001
1,"Lindstrom D 1994 Soc Sci Res",9861,1994
1,"Crozat M 1998 People Pas Pow",9861,1998
1,"[anonymous] 2004 Federal Reserve Bank",9861,
1,"Uscensus B 2004 8 US Bur Cens",9861,2004
1,"Miller J 2007 Pediatrics",9861,2007
1,"Bailey C 2010 Recent Trends Online",9861,2010
1,"Corbett M 2007 Learning Leave Irony",9861,2007
